CFDA number,CFDA Program Title,Failed Metric,CFDA Program Obligation
93.140,Intramural Research Training Award,consistency,49428456.00
93.142,NIEHS Hazardous Waste Worker Health and Safety Training,consistency,26906032.00
93.143,NIEHS Superfund Hazardous Substances_Basic Research and Education,consistency,46821724.00
93.145,AIDS Education and Training Centers,consistency,33177624.00
93.153,"Coordinated Services and Access to Research for Women, Infants, Children, and Youth",consistency,66778587.00
93.155,Rural Health Research Centers,consistency,4299507.00
93.156,"Geriatric Training for Physicians, Dentists and Behavioral/Mental Health Professionals",consistency,5668968.00
93.161,Health Program for Toxic Substances and Disease Registry,consistency,4168002.00
93.165,Grants to States for Loan Repayment Program,consistency,6965172.00
93.173,Research Related to Deafness and Communication Disorders,consistency,392937000.00
93.178,Nursing Workforce Diversity,consistency,15194382.00
93.185,"Immunization Research, Demonstration, Public Information and Education_Training and Clinical Skills Improvement Projects",consistency,10008216.00
93.189,Health Education and Training Centers,consistency,0.00
93.191,Allied Health Special Projects,consistency,1802071.00
93.193,Urban Indian Health Services,consistency,33691000.00
93.197,Childhood Lead Poisoning Prevention Projects_State and Local Childhood Lead Poisoning Prevention and Surveillance of Blood Lead Levels in Children,consistency,33700000.00
93.204,Surveillance of Hazardous Substance Emergency Events,consistency,801495.00
93.211,Telehealth Network Grants,consistency,6519209.00
93.212,Chiropractic Demonstration Project Grants,consistency,1802228.00
93.213,Research and Training in Complementary and Alternative Medicine,consistency,85484000.00
93.217,Family Planning_Services,consistency,253643000.00
93.223,Development and Coordination of Rural Health Services,consistency,300000.00
93.224,"Consolidated Health Centers (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, Public Housing Primary Care, and School Based Health Centers)",consistency,1755000000.00
93.225,National Research Service Awards_Health Services Research Training,consistency,7713000.00
93.226,"Research on Healthcare Costs, Quality and Outcomes",consistency,80274536.00
93.228,Indian Health Service_Health Management Development Program,consistency,5430000.00
93.233,National Center on Sleep Disorders Research,consistency,52938299.00
93.234,Traumatic Brain Injury State Demonstration Grant Program,consistency,5403053.00
93.236,Grants for Dental Public Health Residency Training,consistency,2434704.00
93.237,Special Diabetes Program for Indians_Diabetes Prevention and Treatment  Projects,consistency,112300000.00
93.240,State Capacity Building,consistency,10894064.00
93.241,State Rural Hospital Flexibility Program,consistency,22050000.00
93.242,Mental Health Research Grants,consistency,965030435.00
93.243,Substance Abuse and Mental Health Services_Projects of Regional and National Significance,consistency,480211434.00
93.247,Advanced Education Nursing Grant Program,consistency,35598564.00
93.250,Geriatric Academic Career Awards,consistency,6077342.00
93.253,Poison Control Stabilization and Enhancement Grants,consistency,12174000.00
93.254,Infant Adoption Awareness Training,consistency,12674000.00
93.257,"Grants for Education, Prevention, and Early Detection of Radiogenic Cancers and Diseases",consistency,1558418.00
93.259,Rural Access to Emergency Devices Grant,consistency,1249686.00
93.260,Family Planning_Personnel Training,consistency,7213000.00
93.262,Occupational Safety and Health Program,consistency,144574277.00
93.265,Comprehensive Geriatric Education Program(CGEP),consistency,3206392.00
93.268,Immunization Grants,consistency,2938056654.00
93.271,Alcohol Research Career Development Awards for Scientists and Clinicians,consistency,11781000.00
93.272,Alcohol National Research Service Awards for Research Training,consistency,11284000.00
93.273,Alcohol Research Programs,consistency,260567000.00
93.275,Substance Abuse and Mental Health Services-Access to Recovery,consistency,103956661.00
93.276,Drug-Free Communities Support Program Grants,consistency,57716982.00
93.279,Drug Abuse and Addiction Research Programs,consistency,37805000.00
93.281,Mental Health Research Career/Scientist Development Awards,consistency,70378962.00
93.296,State Partnership Grant Program to Improve Minority Health ,consistency,4979018.00
93.301,Small Rural Hospital Improvement Grant Program,consistency,14824097.00
93.307,Minority Health and Health Disparities Research ,consistency,135027000.00
93.310,Trans-NIH Research Support,consistency,353000000.00
93.359,"Nurse Education, Practice and Retention Grants",consistency,36543422.00
93.361,Nursing Research,consistency,121002000.00
93.389,National Center for Research Resources,consistency,754519000.00
93.393,Cancer Cause and Prevention Research,consistency,675336000.00
93.394,Cancer Detection and Diagnosis Research,consistency,281904000.00
93.395,Cancer Treatment Research,consistency,560621000.00
93.396,Cancer Biology Research,consistency,535231000.00
93.397,Cancer Centers Support Grants,consistency,471860000.00
93.398,Cancer Research Manpower,consistency,179155000.00
93.399,Cancer Control,consistency,200126000.00
93.443,Health Promotion/Disease Prevention Program for American Indians and Alaska Natives ,consistency,1896611.00
93.550,Transitional Living for Homeless Youth,consistency,41492000.00
93.551,Abandoned Infants,consistency,11835000.00
93.557,"Education and Prevention Grants to Reduce Sexual Abuse of Runaway, Homeless and Street Youth",consistency,16142000.00
93.564,Child Support Enforcement Research,consistency,1800000.00
93.570,Community Services Block Grant_Discretionary Awards,consistency,34315000.00
93.576,Refugee and Entrant Assistance_Discretionary Grants,consistency,72413000.00
93.579,U.S. Repatriation,completeness,900000.00
93.581,Improving the Capability of Indian Tribal Governments to Regulate Environmental Quality,consistency,1200000.00
93.587,Promote the Survival and Continuing Vitality of Native American Languages,consistency,5100000.00
93.592,Family Violence Prevention and Services/Grants for Battered Women's Shelters_Discretionary Grants,consistency,128982000.00
93.593,Job Opportunities for Low-Income Individuals,consistency,5382000.00
93.595,"Welfare Reform Research, Evaluations and National Studies",consistency,194377420.00
93.597,Grants to States for Access and Visitation Programs,completeness,10000000.00
93.598,Services to Victims of a Severe Form of Trafficking,consistency,1817000.00
93.600,Head Start,consistency,6868444287.00
93.601,Child Support Enforcement Demonstrations and Special Projects,completeness,1556856.00
93.602,Assets for Independence Demonstration Program,consistency,24407000.00
93.604,Assistance for Torture Victims,consistency,954100.00
93.612,Native American Programs,consistency,34000000.00
93.616,Mentoring Children of Prisoners,consistency,57306000.00
93.623,Basic Center Grant,consistency,49201000.00
93.631,Developmental Disabilities Projects of National Significance,consistency,11414000.00
93.632,"University Centers for Excellence in Developmental Disabilities Education, Research, and Service",consistency,33212000.00
93.647,Social Services Research and Demonstration,consistency,194377420.00
93.648,Child Welfare Services Training Grants,consistency,7335000.00
93.652,Adoption Opportunities,consistency,26848000.00
93.670,Child Abuse and Neglect Discretionary Activities,consistency,25780000.00
93.768,Medicaid Infrastructure Grants To Support the Competitive Employment of People with Disabilities,consistency,37074935.00
93.769,Demonstration to Maintain Independence and Employment,consistency,36079635.00
93.779,"Centers for Medicare and Medicaid Services (CMS) Research, Demonstrations and Evaluations",consistency,57316599.00
93.789,Alternatives to Psychiatric Residential Treatment Facilities for Children,consistency,21325721.00
93.790,Alternate Non-Emergency Service Providers or Networks,consistency,12500000.00
93.791,Money Follows the Person Rebalancing Demonstration ,consistency,45935063.00
93.793,Medicaid Transformation Grants,completeness,75000000.00
93.822,Health Careers Opportunity Program,consistency,3957000.00
93.837,Cardiovascular Diseases Research,consistency,1556459000.00
93.838,Lung Diseases Research,consistency,582448863.00
93.839,Blood Diseases and Resources Research,consistency,409262576.00
93.846,"Arthritis, Musculoskeletal and Skin Diseases Research",consistency,411684000.00
93.853,Extramural Research Programs in the Neurosciences and Neurological Disorders,consistency,1340542000.00
93.855,"Allergy, Immunology and Transplantation Research",consistency,639228000.00
93.856,Microbiology and Infectious Diseases Research,consistency,2058909000.00
93.859,Biomedical Research and Research Training,consistency,1857878000.00
93.865,Child Health and Human Development Extramural Research,consistency,882894000.00
93.866,Aging Research,consistency,884661000.00
93.867,Vision Research,consistency,537681000.00
93.879,Medical Library Assistance,consistency,67568000.00
93.884,Grants for Training in Primary Care Medicine and Dentistry,consistency,45711492.00
93.891,Alcohol Research Center Grants,consistency,27276000.00
93.912,Rural Health Care Services Outreach and Rural Health Network Development Program,consistency,25088433.00
93.913,Grants to States for Operation of Offices of Rural Health,consistency,7267000.00
93.914,HIV Emergency Relief Project Grants,consistency,587425500.00
93.918,Grants to Provide Outpatient Early Intervention Services with Respect to HIV Disease,consistency,182260325.00
93.923,Disadvantaged Health Professions Faculty Loan Repayment (FLRP) and Minority Faculty Fellowship Program (MFFP),completeness,108786.00
93.924,Ryan White HIV/AIDS Dental Reimbursements\Community Based Dental Partnership,consistency,12647968.00
93.925,Scholarships for Health Professions Students from Disadvantaged Backgrounds,consistency,44300000.00
93.926,Healthy Start Initiative,consistency,96660615.00
93.928,Special Projects of National Significance,consistency,25000000.00
93.932,Native Hawaiian Health Systems,consistency,12545000.00
93.933,Demonstration Projects for Indian Health,consistency,11959065.00
93.938,Cooperative Agreements to Support Comprehensive School Health Programs to Prevent the Spread of HIV and Other Important Health Problems,consistency,35593000.00
93.939,HIV Prevention Activities_Non-Governmental Organization Based,consistency,80129143.00
93.940,HIV Prevention Activities_Health Department Based,consistency,330987422.00
93.941,"HIV Demonstration, Research, Public and Professional Education Projects",consistency,18838880.00
93.943,Epidemiologic Research Studies of Acquired Immunodeficiency Syndrome (AIDS) and Human Immunodeficiency Virus (HIV) Infection in Selected Population Groups,consistency,4415183.00
93.944,Human Immunodeficiency Virus (HIV)/Acquired Immunodeficiency Virus Syndrome (AIDS) Surveillance,consistency,67774469.00
93.965,Coal Miners Respiratory Impairment Treatment Clinics and Services,consistency,5648496.00
93.969,Geriatric Education Centers,consistency,18515228.00
93.974,Family Planning_Service Delivery Improvement Research Grants,consistency,5456000.00
93.977,Preventive Health Services_Sexually Transmitted Diseases Control Grants,consistency,106670759.00
93.978,"Preventive Health Services_Sexually Transmitted Diseases Research, Demonstrations, and Public Information and Education Grants",consistency,5727536.00
93.982,Mental Health Disaster Assistance and Emergency Mental Health,consistency,64311860.00
93.989,International Research and Research Training,consistency,50033000.00
93.990,National Health Promotion,consistency,4000000.00
93.995,Adolescent Family Life_Demonstration Projects,consistency,25000000.00
93.996,Bioterrorism Training and Curriculum Development Program,consistency,21000000.00
93.064,"Laboratory Training, Evaluation, and Quality Assurance Programs",consistency,1405000.00
93.065,"Laboratory Leadership, Workforce Training and Management Development, Improving Public Health Laboratory Infrastructure",consistency,11395475.00
93.066,State Vital Statistics Improvement Program,consistency,171500.00
93.068,"Chronic Diseases:  Research, Control, and Prevention  ",consistency,3087105.00
93.069,Public Health Emergency Preparedness,consistency,897166530.00
93.107,Model State-Supported Area Health Education Centers,consistency,15077970.00
93.116,Project Grants and Cooperative Agreements for Tuberculosis Control Programs,consistency,99108876.00
93.123,Health Professions Pregraduate Scholarship Program for Indians,consistency,1364846.00
93.127,Emergency Medical Services for Children,consistency,15418994.00
93.129,Technical and Non-Financial Assistance to Health Centers,consistency,34000000.00
93.130,Cooperative Agreements to States/Territories for the Coordination and Development of Primary Care Offices,consistency,10000000.00
93.135,Centers for Research and Demonstration for Health Promotion and Disease Prevention,consistency,24287000.00
93.164,Indian Health Service Educational Loan Repayment,consistency,16923500.00
93.181,Podiatric Residency Training in Primary Care,consistency,0.00
93.184,Disabilities Prevention,consistency,16729236.00
93.192,Quentin N. Burdick Program for Rural Interdisciplinary Training,consistency,0.00
93.206,Human Health Studies_Applied Research and Development,consistency,155874.00
93.208,Great Lakes Human Health Effects Research,consistency,1019706.00
93.210,Tribal Self-Governance Program: IHS Compacts/Funding Agreements ,consistency,949982000.00
93.230,Consolidated Knowledge Development and Application (KD&A) Program,consistency,23313874.00
93.231,Epidemiology Cooperative Agreements,consistency,5816700.00
93.238,Cooperative Agreements for State Treatment Outcomes and Performance Pilot Studies Enhancement,consistency,0.00
93.249,Public Health Training Centers Grant Program,consistency,4507558.00
93.266,Rapid Expansion of Antiretroviral Therapy Programs for HIV-Infected Persons in Selected Countries in Africa and the Caribbean Under the President's Emergency Plan for AIDS Relief,consistency,196000.00
93.270,Adult Viral Hepatitis Prevention and Control,consistency,8135000.00
93.282,Mental Health National Research Service Awards for Research Training,consistency,49858136.00
93.283,Centers for Disease Control and Prevention_Investigations and Technical Assistance,consistency,122607872.00
93.284,Injury Prevention Program for American Indians and Alaskan Natives_Cooperative Agreements,consistency,1690505.00
93.300,National Center for Health Workforce Analysis,consistency,0.00
93.365,Sickle Cell Treatment Demonstration Program,completeness,1278832.00
93.392,Cancer Construction,consistency,0.00
93.442,Special Diabetes Program for Indians (SDPI) Competitive Grant Program,consistency,23300000.00
93.444,Tribal Self-Governance Program: Planning and Negotiation Cooperative Agreement,consistency,100000.00
93.583,Refugee and Entrant Assistance_Wilson/Fish Program,consistency,20000000.00
93.676,Unaccompanied Alien Children Program,consistency,77231000.00
93.776,Hurricane Katrina Relief,consistency,370784186.00
93.781,Seed Grants to States for Qualified High-Risk Pools,consistency,1450000.00
93.785,Pilot Program for National and State Background Checks--Direct Patient Access for Long-Term Care,consistency,16000.00
93.824,Basic/Core Area Health Education Centers,consistency,12262320.00
93.888,Specially Selected Health Projects,consistency,0.00
93.942,"Research, Treatment and Education Programs on Lyme Disease in the United States",consistency,2986426.00
93.945,Assistance Programs for Chronic Disease Prevention and Control,consistency,54337394.00
93.946,Cooperative Agreements to Support State-Based Safe Motherhood and Infant Health Initiative Programs,consistency,5021324.00
93.947,"Tuberculosis Demonstration, Research, Public and Professional Education",consistency,1840159.00
93.970,Health Professions Recruitment Program for Indians,consistency,0.00
93.972,Health Professions Scholarship Program,consistency,9603857.00
93.988,Cooperative Agreements for State-Based Diabetes Control Programs and Evaluation of Surveillance Systems,consistency,29858629.00
93.308,Extramural Loan Repayment for Individuals from Disadvantaged Backgrounds Conducting Clinical Research,consistency,1562000.00
93.162,National Health Service Corps Loan Repayment Program,consistency,60019317.00
93.209,Contraception and Infertility Research Loan Repayment Program,consistency,1000000.00
93.255,Children's Hospitals Graduate Medical Education Payment,consistency,297000000.00
93.303,Nursing Scholarship Program,consistency,10000000.00
93.441,Indian Self-Determination,consistency,509600000.00
93.770,Medicare_Prescription Drug Coverage,consistency,49103284000.00
93.773,Medicare_Hospital Insurance,consistency,204535620000.00
93.774,Medicare_Supplementary Medical Insurance,consistency,180941362000.00
93.783,Medicare Transitional Drug Assistance Program for States,consistency,9815000.00
93.784,Federal Reimbursement of Emergency Health Services Furnished to Undocumented Aliens,consistency,219919328.00
97.042,Emergency Management Performance Grants,consistency,244000000.00
97.067,Homeland Security Grant Program,consistency,1666460000.00
97.073,State Homeland Security Program (SHSP),consistency,509250000.00
97.008,Urban Areas Security Initiative ,consistency,24007500.00
97.024,Emergency Food and Shelter National Board Program,consistency,151470000.00
97.074,Law Enforcement Terrorism Prevention Program (LETPP),consistency,363750000.00
97.025,National Urban Search and Rescue (US&R) Response System,consistency,22238000.00
97.029,Flood Mitigation Assistance,consistency,31000000.00
97.040,Chemical Stockpile Emergency Preparedness Program,consistency,54886788.00
97.041,National Dam Safety Program,consistency,3212000.00
97.044,Assistance to Firefighters Grant,consistency,547000000.00
97.048,Disaster Housing Assistance to Individuals and Households in Presidential Declared Disaster Areas ,consistency,189366831.00
97.070,Map Modernization Management Support,consistency,5200000.00
97.071,Metropolitan Medical Response System,consistency,32010000.00
97.075,Rail and Transit Security Grant Program,consistency,271780000.00
97.078,Buffer Zone Protection Program (BZPP) ,consistency,50000000.00
97.082,Earthquake Consortium,consistency,925000.00
97.089,Real ID Program,consistency,31300000.00
97.092,Repetitive Flood Claims,consistency,6807540.00
97.094,Prevention Advocacy Resources and Data Exchange Program,consistency,27000.00
97.095,Safe Kids Worldwide,consistency,200000.00
97.099,Residential Fire Safety & Fire Sprinkler Initiatives ,consistency,130000.00
97.104,"Homeland Security-related Science, Technology, Engineering and Mathematics (HS STEM) Career Development Program",completeness,4903309.00
97.107,National Incident Management System (NIMS),consistency,11636000.00
97.109,Disaster Housing Assistance Grant,consistency,204000000.00
97.023,Community Assistance Program State Support Services Element (CAP-SSSE),consistency,7500000.00
97.045,Cooperating Technical Partners,consistency,54000000.00
97.057,Intercity Bus Security Grants,consistency,11640000.00
97.059,Truck Security Program,completeness,11640000.00
97.068,Competitive Training Grants,consistency,29100000.00
97.072,National Explosives Detection Canine Team Program,consistency,18980000.00
97.079,Public Alert Radios for Schools,consistency,2929847.00
97.087,Alternative Housing Pilot Program  ,consistency,388000000.00
97.098,Disaster Donations Management Program ,consistency,950000.00
97.014,Bridge Alteration,consistency,16029044.00
97.018,National Fire Academy Training Assistance,consistency,1365012.00
97.034,Disaster Unemployment Assistance,consistency,8398718.00
97.049,Presidential Declared Disaster Assistance - Disaster Housing Operations for Individuals and Households,consistency,80576361.00
97.090,Law Enforcement Officer Reimbursement Agreement Program,consistency,66216332.00
97.100,Airport Checked Baggage Screening Program,consistency,413692000.00
14.218,Community Development Block Grants/Entitlement Grants,consistency,2592790000.00
14.228,Community Development Block Grants/State's program and Non-Entitlement Grants in Hawaii,consistency,1111196000.00
14.231,Emergency Shelter Grants Program,consistency,160000000.00
14.239,Home Investment Partnerships Program,consistency,1715671000.00
14.241,Housing Opportunities for Persons with AIDS,consistency,286110000.00
14.867,Indian Housing Block Grants,consistency,617265000.00
14.872,Public Housing Capital Fund,consistency,2493865000.00
14.169,Housing Counseling Assistance Program,consistency,38580000.00
14.225,Community Development Block Grants/Special Purpose Grants/Insular Areas,consistency,6930000.00
14.235,Supportive Housing Program,consistency,951924000.00
14.238,Shelter Plus Care,consistency,315226000.00
14.246,Community Development Block Grants/Brownfields Economic Development Initiative,consistency,9900000.00
14.247,Self-Help Homeownership Opportunity Program,consistency,19800000.00
14.249,Section 8 Moderate Rehabilitation Single Room Occupancy,consistency,14450000.00
14.252,Section 4 Capacity Building for Affordable Housing and Community Development Grants,consistency,29590000.00
14.316,Housing Counseling Training Program,consistency,3000000.00
14.401,Fair Housing Assistance Program_State and Local,consistency,26000000.00
14.408,Fair Housing Initiatives Program,consistency,19800000.00
14.514,Hispanic-Serving Institutions Assisting Communities,consistency,5940000.00
14.515,Alaska Native/Native Hawaiian Institutions Assisting Communities,consistency,2970000.00
14.516,Doctoral Dissertation Research Grants,consistency,295783.00
14.519,Tribal Colleges and Universities Program,consistency,2574000.00
14.520,Historically Black Colleges and Universities Program,consistency,8910000.00
14.862,Indian Community Development Block Grant Program,consistency,61796147.00
14.866,Demolition and Revitalization of Severely Distressed Public Housing,consistency,97020000.00
14.873,Native Hawaiian Housing Block Grants,consistency,8377770.00
14.878,Affordable Housing Development in Main Street Rejuvenation Projects,consistency,3000000.00
14.900,Lead-Based Paint Hazard Control in Privately-Owned Housing,consistency,76400000.00
14.905,Lead Hazard Reduction Demonstration Grant Program,consistency,54700000.00
14.250,Rural Housing and Economic Development,consistency,16830000.00
14.506,General Research and Technology Activity,consistency,39313731.00
14.517,Early Doctoral Student Research Grants,consistency,102693.00
14.876,Resident Opportunity and Supportive Services - Elderly and Persons with Disabilities,consistency,50000000.00
14.903,Operation Lead Elimination Action Program,consistency,17500000.00
14.904,Lead Outreach Grants,consistency,1187519.00
14.157,Supportive Housing for the Elderly,consistency,750264401.00
14.181,Supportive Housing for Persons with Disabilities,consistency,246569077.00
14.195,Section 8 Housing Assistance Payments Program_Special Allocations,consistency,8421000.00
14.197,Multifamily Assisted Housing Reform and Affordability Act,consistency,148000000.00
14.850,Public and Indian Housing,consistency,3864000000.00
14.871,Section 8 Housing Choice Vouchers,consistency,15970659000.00
14.879,Mainstream Vouchers,consistency,73662000.00
16.523,Juvenile Accountability Block Grants,consistency,49361000.00
16.540,Juvenile Justice and Delinquency Prevention_Allocation to States,consistency,78978240.00
16.548,Title V_Delinquency Prevention Program,consistency,64169820.00
16.556,Grants to State Sexual Assault and Domestic Violence Coalitions,consistency,8804194.00
16.575,Crime Victim Assistance,consistency,370600000.00
16.576,Crime Victim Compensation,consistency,165716000.00
16.588,Violence Against Women Formula Grants,consistency,114783946.00
16.593,Residential Substance Abuse Treatment for State Prisoners,consistency,9872280.00
16.738,Edward Byrne Memorial Justice Assistance Grant Program,consistency,525171000.00
16.741,Forensic DNA Backlog Reduction Program,consistency,44249591.00
16.742,Paul Coverdell Forensic Sciences Improvement Grant Program,consistency,18263718.00
16.748,Convicted Offender and/or Arrestee DNA Backlog Reduction Program (In-House Analysis and Data Review),completeness,5486756.00
16.108,Americans With Disabilities Act Technical Assistance Program,consistency,17400000.00
16.110,Education and Enforcement of the Antidiscrimination Provision of the Immigration and Nationality Act,completeness,725000.00
16.202,Prisoner Reentry Initiative Demonstration (Offender Reentry),consistency,14879140.00
16.307,Combined DNA Index System,consistency,7947000.00
16.320,Services for Trafficking Victims,consistency,9872280.00
16.321,Antiterrorism Emergency Reserve,consistency,50000000.00
16.524,Legal Assistance for Victims,completeness,32201088.00
16.525,"Grants to Reduce Domestic Violence, Dating Violence, Sexual Assault, and Stalking on Campus",consistency,8432311.00
16.526,OVW Technical Assistance Initiative,consistency,14107409.00
16.527,"Supervised Visitation, Safe Havens for Children",completeness,10434453.00
16.528,Enhanced Training and Services to End Violence and Abuse of Women Later in Life,completeness,3468729.00
16.529,"Education, Training, and Enhanced Services to End Violence Against and Abuse of Women with Disabilities ",completeness,7497863.00
16.541,"Part E - Developing, Testing and Demonstrating Promising New Programs",consistency,0.00
16.543,Missing Children's Assistance,consistency,47386944.00
16.544,Gang-Free Schools and Communities_Community-Based Gang Intervention,consistency,0.00
16.547,Victims of Child Abuse,consistency,3240000.00
16.557,Tribal Domestic Violence and Sexual Assault Coalitions Program,completeness,3171961.00
16.560,"National Institute of Justice Research, Evaluation, and Development Project Grants",consistency,54297540.00
16.562,Criminal Justice Research and Development_Graduate Research Fellowships,consistency,0.00
16.580,Edward Byrne Memorial State and Local Law Enforcement Assistance Discretionary Grants Program,consistency,189255557.00
16.582,Crime Victim Assistance/Discretionary Grants,consistency,675000000.00
16.583,Children's Justice Act Partnerships for Indian Communities,consistency,3000000.00
16.585,Drug Court Discretionary Grant Program,consistency,9872280.00
16.587,Violence Against Women Discretionary Grants for Indian Tribal Governments,completeness,31649599.00
16.589,"Rural Domestic Violence, Dating Violence, Sexual Assault, and Stalking Assistance Program",consistency,33495246.00
16.590,Grants to Encourage Arrest Policies and Enforcement of Protection Orders,completeness,53319675.00
16.595,Community Capacity Development Office,consistency,49361400.00
16.596,Correctional Grant Program for Indian Tribes,consistency,8885052.00
16.601,Corrections_Training and Staff Development,consistency,7219268.00
16.608,Tribal Court Assistance Program,consistency,7897824.00
16.609,Community Prosecution and Project Safe Neighborhoods,consistency,21000000.00
16.610,Regional Information Sharing Systems,consistency,39719145.00
16.611,Closed-Circuit Televising of Child Victims of Abuse,consistency,976000.00
16.616,Indian Country Alcohol and Drug Prevention,consistency,4936140.00
16.710,Public Safety Partnership and Community Policing Grants,consistency,555445730.00
16.726,Juvenile Mentoring Program,consistency,9872280.00
16.727,Enforcing Underage Drinking Laws Program,consistency,24680700.00
16.730,Reduction and Prevention of Children's Exposure to Violence,consistency,9898000.00
16.731,Tribal Youth Program,consistency,9872280.00
16.735,Protecting Inmates and Safeguarding Communities Discretionary Grant Program ,consistency,17942869.00
16.736,"Transitional Housing Assistance for Victims of Domestic Violence, Dating Violence, Stalking, or Sexual Assault ",completeness,12898534.00
16.737,Gang Resistance Education and Training,consistency,24680700.00
16.740,Statewide Automated Victim Information Notification (SAVIN) Program,consistency,8885052.00
16.744,Anti-Gang Initiative,consistency,45000000.00
16.745,Criminal and Juvenile Justice and Mental Health Collaboration Program,consistency,4936140.00
16.746,Capital Case Litigation,consistency,987228.00
16.749,Radiation Exposure Compensation Program,consistency,38000000.00
16.750,Support for Adam Walsh Act Implementation Grant Program,consistency,6040000.00
16.550,State Justice Statistics Program for Statistical Analysis Centers,consistency,34552980.00
16.554,National Criminal History Improvement Program (NCHIP),consistency,9872280.00
16.612,National White Collar Crime Center,consistency,8885052.00
16.739,National Prison Rape Statistics Program ,consistency,14808420.00
16.747,Crime Victims' Rights Act,consistency,1974456.00
16.606,State Criminal Alien Assistance Program,consistency,399827340.00
16.607,Bulletproof Vest Partnership Program,consistency,26616840.00
16.571,Public Safety Officers' Benefits Program,consistency,68821622.00
16.615,Public Safety Officers' Educational Assistance,consistency,4012095.00
17.207,Employment Service/Wagner-Peyser Funded Activities,consistency,836000000.00
17.225,Unemployment Insurance,consistency,35860000000.00
17.235,Senior Community Service Employment Program,consistency,109000000.00
17.258,WIA Adult Program,consistency,864000000.00
17.259,WIA Youth Activities,consistency,929000000.00
17.260,WIA Dislocated  Workers,consistency,1307000000.00
17.264,National Farmworker Jobs Program,consistency,80000000.00
17.267,Incentive Grants - WIA Section 503,consistency,16000000.00
17.271,Work Opportunity Tax Credit Program (WOTC) ,consistency,17000000.00
17.273,Temporary Labor Certification for Foreign Workers,consistency,13000000.00
17.801,Disabled Veterans' Outreach Program (DVOP),consistency,77403555.00
17.804,Local Veterans' Employment Representative Program,consistency,72374083.00
17.002,Labor Force Statistics,consistency,81663861.00
17.005,Compensation and Working Conditions,completeness,5812910.00
17.245,Trade Adjustment Assistance,consistency,260000000.00
17.261,"WIA Pilots, Demonstrations, and Research Projects",consistency,26000000.00
17.265,Native American Employment and Training,consistency,69000000.00
17.268,H-1B Job Training Grants,consistency,111000000.00
17.269,Community Based Job Training Grants,completeness,125000000.00
17.270,Reintegration of Ex-Offenders,consistency,74000000.00
17.502,Occupational Safety and Health_Susan Harwood Training Grants,consistency,10152000.00
17.503,Occupational Safety and Health_State Program,consistency,91093000.00
17.600,Mine Health and Safety Grants,consistency,8204000.00
17.603,Brookwood-Sago Grant,completeness,500000.00
17.805,Homeless Veterans Reintegration Project,consistency,20285412.00
17.807,Transition Assistance Program,consistency,5618155.00
17.266,Work Incentive Grants,consistency,30000000.00
17.504,Consultation Agreements,consistency,53357000.00
17.505,OSHA Data Initiative,consistency,1477000.00
17.302,Longshore and Harbor Workers' Compensation,consistency,149539.00
17.307,Coal Mine Workers' Compensation,consistency,527373.00
17.310,Energy Employees Occupational Illness Compensation,consistency,898090.00
15.252,Abandoned Mine Land Reclamation (AMLR) Program,consistency,145352582.00
15.426,Coastal Impact Assistance Program (CIAP),consistency,250000000.00
15.605,Sport Fish Restoration Program,consistency,349089063.00
15.611,Wildlife Restoration,consistency,241310443.00
15.626,Hunter Education and Safety Program,consistency,8000000.00
15.634,State Wildlife Grants,consistency,60754843.00
15.805,Assistance to State Water Resources Research Institutes,consistency,5171000.00
15.904,Historic Preservation Fund Grants-In-Aid,consistency,42663000.00
15.625,Wildlife Conservation and Restoration,consistency,0.00
15.027,Assistance to Tribally Controlled Community Colleges and Universities,consistency,54612000.00
15.028,Tribally Controlled Community College Endowments,consistency,109000.00
15.043,Indian Child and Family Education,consistency,4565000.00
15.046,Administrative Cost Grants for Indian Schools,consistency,44060000.00
15.059,Indian Graduate Student Scholarships,consistency,2198000.00
15.114,Indian Education_Higher Education Grant Program,consistency,25832000.00
15.141,Indian Housing Assistance,consistency,23000000.00
15.144,Indian Child Welfare Act_Title II Grants,consistency,10063000.00
15.222,Cooperative Inspection Agreements with States and Tribes,consistency,1000000.00
15.225,Recreation Resource Management,consistency,3500000.00
15.228,National Fire Plan - Wildland Urban Interface Community Fire Assistance,consistency,8100000.00
15.229,Wild Horse and Burro Resource Management,consistency,1490093.00
15.230,Invasive and Noxious Plant Management,consistency,2718000.00
15.231,"Fish, Wildlife and Plant Conservation Resource Management",consistency,4000000.00
15.232,Wildland Fire Research and Studies Program,consistency,231000.00
15.234,Secure Rural Schools and Community Self-Determination,consistency,8500000.00
15.235,Southern Nevada Public Land Management,consistency,425000000.00
15.237,Rangeland Resource Management,consistency,322369.00
15.238,Challenge Cost Share,consistency,3789000.00
15.239,Management Initiatives,consistency,3045000.00
15.240,Helium Resource Management,consistency,6900000.00
15.250,Regulation of Surface Coal Mining and Surface Effects of Underground Coal Mining,consistency,56365000.00
15.425,Offshore Research Technology Center (OTRC) Texas Engineering Experiment Station (TEES),consistency,400000.00
15.427,Federal Oil and Gas Royalty Management,consistency,9490000.00
15.507,Water 2025,consistency,9200000.00
15.508,Providing Water to At-Risk Natural Desert Terminal Lakes,consistency,7000000.00
15.509,Colorado River Basin Salinity Control Program,consistency,16408500.00
